,brand,reviews_doRecommend,reviews_rating_score,reviews_text,reviews_title,review_rating
175,Amazon,TRUE,5,"great device for the price. good looking screen, quick and efficient. amazon app store isn't that bad either",great for the price,POSITIVE
176,Amazon,TRUE,5,Great gift for any age. Wish I bought two. I can do everything on this that I was doing on my ipad,Perfect,POSITIVE
177,Amazon,TRUE,4,Great budget tablet for web browsing. Also useful as an MP3 player and ebook reader.,Best Bang For Your Money,POSITIVE
178,Amazon,TRUE,5,I got 2 of these for my 8 yr old twins. My 11 yr old has one but this one is better. Perfect way to get them to read,Xmas gift,POSITIVE
179,Amazon,TRUE,5,This is a superb tablet for the price. It doesn't come with the Android operating system. It has Amazon's operating system. The battery last a good long time and apps run very fast. I would recommend this to anyone who wants a tablet.,Great tablet at a great price,POSITIVE
180,Amazon,TRUE,5,"My daughter love her new tablet, I use for a few days and it's pretty good",Great size,POSITIVE
181,Amazon,TRUE,5,So very happy with the new kindle ! I highly recommend this product !,So very happy with the new kindle !,POSITIVE
182,Amazon,TRUE,5,It may be cheap but this is a great tablet and works awesome.,Great tablet for the price,POSITIVE
183,Amazon,TRUE,5,My wife absolutely loves this tablet. It wad an early Christmas present,Tablet,POSITIVE
184,Amazon,TRUE,5,Bought for my 11 year old son and he absolutely loves it.,Great Kids Tablet,POSITIVE
185,Amazon,TRUE,5,I bought this as a Christmas gift for my son. Very easy to use.,Christmas Gift,POSITIVE
186,Amazon,TRUE,4,This product is very handy on the go. I can check emails and find work for my truck.,Great for on the go,POSITIVE
187,Amazon,TRUE,5,"I am an Amazon Fan. Ive only had Amazon tablets so I cant compare them with any other brand. But, Amazon has great customer service, a lot of great apps. The HD 8 is a great tablet for watching movies, most games, and social media. Its not as good as the Kindle fire hdx. The speakers arent as good, the hdx has more of a surround sound, but the hd 8 is less expensive, has a place for a sims card for extra space, and has an ok front and rear facing camera. Overall its a great tablet for a great price.","Inexpensive, yet Great quality tablet",POSITIVE
188,Amazon,TRUE,5,"I previously had bought an older model of these tablets for my children. I wasn't to happy with them. But this tablet is great, it has child safety features like wether you would like to have them surf the web to even limiting the amount of hours your child can use it. Very good tablet for what my kids will use it for which is mostly Netflix Hulu and even though there isn't you tube app there are alternate apps that acces you tube.",Great tablet for children,POSITIVE
189,Amazon,TRUE,5,"Got this tablet for Black Friday. Wow, 16 gigs, great screen, expandable memory, what a deal. Tablet is a must have for Amazon Prime members. It unlocks the door for all those great Prime perks; books, shows, and shopping. Pairs to Alexa. Great screen for books! Buy it already!",Great buy for Prime Members,POSITIVE
190,Amazon,TRUE,4,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,Great budget tablet,POSITIVE
191,Amazon,TRUE,4,overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,good value,POSITIVE
192,Amazon,TRUE,5,I love the size and portability of this. Keeps me in touch and having fun.,Handy and fun.,POSITIVE
193,Amazon,TRUE,5,Nice tablet and couldn't beat the Black Friday price,Great price,POSITIVE
194,Amazon,TRUE,5,I'm sorry I didn't buy it sooner! Very easy to use. Love it.,fabulous!,POSITIVE
195,Amazon,TRUE,5,"It feels a bit more rugged than my original Fire tablet, and I believe it is an excellent value.",Excellent value,POSITIVE
196,Amazon,TRUE,4,Good tablet for basic needs. Screens resolution is pretty good. Mostly using for reading and sometimes for watching movies/shows. Great feature is the possibility to use the card to expand the memory. Good product for great price!,Good tablet for basic needs,POSITIVE
197,Amazon,TRUE,4,Bought as a gift for my 86 yr old mom to stalk her kids and grandkids on FB. She mastered it in a few.minutes with minimal instruction. Now I have to watch my posts.,Mom Loves it,POSITIVE
198,Amazon,TRUE,5,For a cheaper price this does more than my kindle- love having this tablet,should have purchased sooner,POSITIVE
199,Amazon,TRUE,5,Had a smaller version. Love the bigger screen. Use this product more than a computer.,Great product.,POSITIVE
200,Amazon,TRUE,5,I bought 2 of the kindles for my grandsons. They love them! Had them charged and set up right away. No issues at this point.,Great deal,POSITIVE
201,Amazon,TRUE,4,"Easy to use bought for our 5 year old, found a case which allows him to keep it safe.",Great tablet for my 5 year old to start with,POSITIVE
202,Amazon,TRUE,4,Great 8 inches tablet with and amazing storage for apps.,Awesome,POSITIVE
203,Amazon,TRUE,5,Santa dropped this off for our 4th grader along with expanded memory. he uses it for Netflix and Youtube as well as Minecraft and other Apps. Why spend hundreds on something for basic kids needs? I'm sure this will last him a few years and is well worth the price.,A great starter tablet for a youngster,POSITIVE
204,Amazon,TRUE,5,Got this tablet for my 3 year old son and he can not put it down. It is so much to do. So many learning games. I love this product,Great tablet,POSITIVE
205,Amazon,TRUE,4,"This tablet runs smooth with all amazon apps, the internet runs at a steady frame rate and it had a decent sized screen.",good for the price,POSITIVE
206,Amazon,TRUE,5,This is a good device for entertainment and entry level tasks. I think it can do a lot for the price.,Good overall tablet,POSITIVE
207,Amazon,TRUE,5,Nice price for the new model with Alexa built in and expandable storage!,It Has Alexa Built In!,POSITIVE
208,Amazon,TRUE,4,"I have enjoyed the new Kindle,however, was extremely disappointed that it does not have an HDMI port like the old version did.",Same format as smartphone.,POSITIVE
209,Amazon,TRUE,4,this product is really awesome for kids to play in all sorts.We can use a strong case and let kids play in it .,worth having the product to kids,POSITIVE
210,Amazon,TRUE,4,i like the features it has and it is easy to navigate.,nice beginner tablet,POSITIVE
211,Amazon,TRUE,4,This is perfect my kids to do their school work on and have fun as well.,Perfect for my kids,POSITIVE
212,Amazon,TRUE,5,Great gift for my dad. Clear picture and easy set up,Gift for my dad.,POSITIVE
213,Amazon,TRUE,5,Love my kindle! Works better than expected! Kindle is much faster than my old tablet!,Love Kindle,POSITIVE
214,Amazon,TRUE,5,"I have never owned a tablet. Wanted an I-Pad like most, but couldn't afford the sticker price. This one fit my needs perfect. I mainly just use it for web surfing and streaming video. No complaints so far! I would recommend this device.",Great starter tablet for someone like myself.,POSITIVE
215,Amazon,TRUE,5,also great for listening to music and also for movies,great for reading,POSITIVE
216,Amazon,TRUE,5,The screen picture is crisp and bright. I will use this tablet for many things.,Great tablet,POSITIVE
217,Amazon,TRUE,5,small and powerful... great adult toy for a reader,powerful,POSITIVE
218,Amazon,TRUE,5,"This was purchased as a Christmas present for my aunt who lives with us. For the price, I thought it would be a good option for her since she doesn't want to drop the cash on an iPad.For comparison, the closest thing I have is an 8"" insignia tablet with similar screen resolution, storage, and features that was released at the same time. The Fire tablet impresses me! It is more responsive than the existing android tablet I have.This tablet runs FireOS which is Amazon's customized version of Android. Typically I do not like custom Android, preferring to have as close to a vanilla system as possible. I am not bothered by that with the Fire. If you need them the parental controls are second to none! The Amazon app store is extensive, although not as extensive as the Google Play store. Still you should be able to find pretty much everything you need there.This is not a flagship device, but performs incredibly for the price. I will most likely be purchasing one soon for myself.",Fantastic Tablet for the price,POSITIVE
219,Amazon,TRUE,5,"Great tablet for reading and also surfacing the web, along with your favorite social media apps!",Great tablet!,POSITIVE
220,Amazon,TRUE,4,"The price is low because Amazon uses their adds to subsidize the price. The actual tablet works well. The biggest negative is that you can only install apps from the Amazon store. There are many Android Apps available in the google store that are not available in the Amazon store.I primarily use the tablet for bible gateway, dish anywhere, play some games, read the newspaper, and Facebook. In the future I want to try to use it with my local library.",Price is great but limited to Amazon Apps,POSITIVE
221,Amazon,TRUE,4,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.,Awesome tablet,POSITIVE
222,Amazon,TRUE,5,A Great value for the money you can save instead of a Ipad from Apple.,Great Tablet for the casual user,POSITIVE
